"","taxa","myc"
"4645","Microtropis_triflora","AM"
"4646","Microtropis_fokienensis","AM"
"4647","Microtropis_gracilipes","AM"
"4648","Zinowiewia_matudae","AM"
"4649","Zinowiewia_australis","AM"
"4650","Zinowiewia_costaricensis","AM"
"4651","Zinowiewia_rubra","AM"
"4652","Zinowiewia_concinna","AM"
"4653","Peripterygia_marginata","AM"
"4654","Siphonodon_membranaceus","AM"
"4655","Siphonodon_pendulus","AM"
"4656","Siphonodon_australis","AM"
"4657","Siphonodon_celastrineus","AM"
"4658","Crossopetalum_managuatillo","AM"
"4659","Crossopetalum_sp._JC-2016","AM"
"4660","Crossopetalum_eucymosum","AM"
"4661","Crossopetalum_rhacoma","AM"
"4662","Crossopetalum_gaumeri","AM"
"4663","Crossopetalum_sp._MHPAA398-08","AM"
"4664","Crossopetalum_uragoga","AM"
"4665","Crossopetalum_riparium","AM"
"4666","Crossopetalum_parviflorum","AM"
"4667","Crossopetalum_ilicifolium","AM"
"4668","Crossopetalum_decussatum","AM"
"4669","Denhamia_oleaster","AM"
"4670","Denhamia_parvifolia","AM"
"4671","Denhamia_celastroides","AM"
"4672","Denhamia_viridissima","AM"
"4673","Denhamia_obscura","AM"
"4674","Denhamia_pittosporoides","AM"
"4675","Denhamia_bilocularis","AM"
"4676","Denhamia_silvestris","AM"
"4677","Denhamia_disperma","AM"
"4678","Denhamia_fournieri","AM"
"4679","Denhamia_cunninghamii","AM"
"4680","Hedraianthera_porphyropetala","AM"
"4681","Brassiantha_pentamera","AM"
"4682","Brassiantha_hedraiantheroides","AM"
"4683","Hypsophila_dielsiana","AM"
"4684","Hypsophila_halleyana","AM"
"4685","Dicarpellum_baillonianum","AM"
"4686","Dicarpellum_pancheri","AM"
"4687","Hexaspora_pubescens","AM"
"4688","Macgregoria_racemigera","AM"
"4689","Stackhousia_minima","AM"
"4690","Stackhousia_monogyna","AM"
"4691","Tripterococcus_brunonis","AM"
"4692","Psammomoya_choretroides","AM"
"4693","Psammomoya_implexa","AM"
"4694","Psammomoya_ephedroides","AM"
"4695","Apatophyllum_flavovirens","AM"
"4696","Apatophyllum_teretifolium","AM"
"4697","Menepetalum_salicifolium","AM"
"4698","Menepetalum_schlechteri","AM"
"4699","Dinghoua_globularis","AM"
"4700","Canotia_holacantha","AM"
"4701","Canotia_wendtii","AM"
"4702","Acanthothamnus_aphyllus","AM"
"4703","Euonymus_nanus","AM"
"4704","Euonymus_sachalinensis","AM"
"4705","Euonymus_hamiltonianus","AM"
"4706","Euonymus_hamiltonianus_var._sieboldianus","AM"
"4707","Euonymus_sp._BOP010253","AM"
"4708","Euonymus_maackii","AM"
"4709","Euonymus_sp._BOP010127","AM"
"4710","Euonymus_sp._BOP010128","AM"
"4711","Euonymus_europaeus","AM"
"4712","Euonymus_nanoides","AM"
"4713","Euonymus_viburnoides","AM"
"4714","Euonymus_nitidus","AM"
"4715","Euonymus_laxiflorus","AM"
"4716","Euonymus_mengtseanus","AM"
"4717","Euonymus_theacola","AM"
"4718","Euonymus_cochinchinensis","AM"
"4719","Euonymus_dolichopus","AM"
"4720","Euonymus_australianus","AM"
"4721","Euonymus_tashiroi","AM"
"4722","Euonymus_centidens","AM"
"4723","Euonymus_dielsianus","AM"
"4724","Euonymus_alatus","AM"
"4725","Euonymus_phellomanus","AM"
"4726","Euonymus_fortunei","AM"
"4727","Euonymus_microcarpus","AM"
"4728","Euonymus_aff._carnosus_Chase_36534","AM"
"4729","Euonymus_grandiflorus","AM"
"4730","Euonymus_carnosus","AM"
"4731","Euonymus_verrucosus","AM"
"4732","Euonymus_verrucosoides","AM"
"4733","Euonymus_myrianthus","AM"
"4734","Euonymus_wilsonii","AM"
"4735","Euonymus_gracillimus","AM"
"4736","Euonymus_wui","AM"
"4737","Euonymus_semenovii","AM"
"4738","Euonymus_tingens","AM"
"4739","Euonymus_frigidus","AM"
"4740","Euonymus_cornutus","AM"
"4741","Euonymus_porphyreus","AM"
"4742","Euonymus_fimbriatus","AM"
"4743","Euonymus_sp._SN584","AM"
"4744","Euonymus_sanguineus","AM"
"4745","Euonymus_giraldii","AM"
"4746","Euonymus_macropterus","AM"
"4747","Euonymus_oxyphyllus","AM"
"4748","Euonymus_latifolius","AM"
"4749","Euonymus_chenmoui","AM"
"4750","Euonymus_glaber","AM"
"4751","Euonymus_fortunei_var._radicans","AM"
"4752","Euonymus_japonicus","AM"
"4753","Euonymus_kiautschovicus","AM"
"4754","Euonymus_vagans","AM"
"4755","Euonymus_chui","AM"
"4756","Euonymus_bockii","AM"
"4757","Euonymus_acanthocarpus","AM"
"4758","Euonymus_balansae","AM"
"4759","Euonymus_subsessilis","AM"
"4760","Euonymus_americanus","AM"
"4761","Euonymus_melananthus","AM"
"4762","Euonymus_lanceolatus","AM"
"4763","Euonymus_echinatus","AM"
"4764","Euonymus_pleurostylioides","AM"
"4765","Euonymus_congolensis","AM"
"4766","Glyptopetalum_pallidifolium","AM"
"4767","Glyptopetalum_palawanense","AM"
"4768","Glyptopetalum_sp._TY-2016","AM"
"4769","Glyptopetalum_rhytidophyllum","AM"
"4770","Glyptopetalum_continentale","AM"
"4771","Wimmeria_persicifolia","AM"
"4772","Wimmeria_concolor","AM"
"4773","Wimmeria_bartlettii","AM"
"4774","Paxistima_canbyi","AM"
"4775","Paxistima_myrsinites","AM"
"4776","Celastrus_sp._1_MR-2013","AM"
"4777","Celastrus_vulcanicola","AM"
"4778","Celastrus_monospermus","AM"
"4779","Celastrus_virens","AM"
"4780","Celastrus_sp._SKYL-2010a","AM"
"4781","Celastrus_tonkinensis","AM"
"4782","Celastrus_monospermoides","AM"
"4783","Celastrus_sp._2_MR-2013","AM"
"4784","Celastrus_angulatus","AM"
"4785","Celastrus_hypoleucus","AM"
"4786","Celastrus_flagellaris","AM"
"4787","Celastrus_strigillosus","AM"
"4788","Celastrus_gemmatus","AM"
"4789","Celastrus_orbiculatus","AM"
"4790","Celastrus_hindsii","AM"
"4791","Celastrus_sp._SKYL-2010b","AM"
"4792","Celastrus_stylosus","AM"
"4793","Celastrus_hirsutus","AM"
"4794","Celastrus_kusanoi","AM"
"4795","Celastrus_aculeatus","AM"
"4796","Celastrus_sp._3_MR-2013","AM"
"4797","Celastrus_oblanceifolius","AM"
"4798","Celastrus_rugosus","AM"
"4799","Celastrus_glaucophyllus","AM"
"4800","Celastrus_obovatifolius","AM"
"4801","Celastrus_rosthornianus","AM"
"4802","Celastrus_punctatus","AM"
"4803","Celastrus_leiocarpus","AM"
"4804","Celastrus_vaniotii","AM"
"4805","Celastrus_scandens","AM"
"4806","Celastrus_paniculatus_subsp._aggregatus","AM"
"4807","Celastrus_paniculatus_subsp._paniculatus","AM"
"4808","Celastrus_paniculatus","AM"
"4809","Celastrus_pringlei","AM"
"4810","Celastrus_subspicatus","AM"
"4811","Celastrus_madagascariensis","AM"
"4812","Celastrus_australis","AM"
"4813","Tripterygium_wilfordii","AM"
"4814","Tripterygium_forrestii","AM"
"4815","Tripterygium_hypoglaucum","AM"
"4816","Tripterygium_doianum","AM"
"4817","Tripterygium_regelii","AM"
"4818","Gyminda_latifolia_subsp._latifolia","AM"
"4819","Gyminda_latifolia","AM"
"4820","Gyminda_tonduzii","AM"
"4821","Schaefferia_cuneifolia","AM"
"4822","Schaefferia_stenophylla","AM"
"4823","Schaefferia_angustifolia","AM"
"4824","Schaefferia_frutescens","AM"
"4825","Schaefferia_pilosa","AM"
"4826","Schaefferia_shrevei","AM"
"4827","Schaefferia_argentinensis","AM"
"4828","Orthosphenia_mexicana","AM"
"4829","Rzedowskia_tolantonguensis","AM"
"4830","Haydenoxylon_haberianum","AM"
"4831","Haydenoxylon_gentryi","AM"
"4832","Haydenoxylon_urbanianum","AM"
"4833","Maytenus_heyneana","AM"
"4834","Maytenus_pertinax","AM"
"4835","Maytenus_acuminata","AM"
"4836","Maytenus_cordata","AM"
"4837","Maytenus_peduncularis","AM"
"4838","Maytenus_sp._A_Abbott_9140","AM"
"4839","Maytenus_ficiformis","AM"
"4840","Maytenus_albata","AM"
"4841","Maytenus_undata","AM"
"4842","Maytenus_procumbens","AM"
"4843","Maytenus_oleosa","AM"
"4844","Maytenus_oleoides","AM"
"4845","Maytenus_abbottii","AM"
"4846","Maytenus_boaria","AM"
"4847","Maytenus_magellanica","AM"
"4848","Maytenus_disticha","AM"
"4849","Maytenus_verticillata","AM"
"4850","Maytenus_woodsonii","AM"
"4851","Maytenus_texana","AM"
"4852","Maytenus_monticola","AM"
"4853","Maytenus_spinosa","AM"
"4854","Maytenus_distichophylla","AM"
"4855","Maytenus_evonymoides","AM"
"4856","Maytenus_sp._JJC-2012","AM"
"4857","Maytenus_sp._RP-2014","AM"
"4858","Maytenus_ilicifolia","AM"
"4859","Maytenus_aquifolium","AM"
"4860","Maytenus_aff._obtusifolia_Lombardi_7213","AM"
"4861","Maytenus_domingensis","AM"
"4862","Maytenus_elliptica","AM"
"4863","Maytenus_buxifolia","AM"
"4864","Maytenus_laevigata","AM"
"4865","Maytenus_elongata","AM"
"4866","Maytenus_cymosa","AM"
"4867","Maytenus_schippii","AM"
"4868","Maytenus_sp._FS876","AM"
"4869","Maytenus_sp._B1_KGD-2012","AM"
"4870","Maytenus_sp._MAG-2009","AM"
"4871","Maytenus_floribunda","AM"
"4872","Maytenus_nemorosa","AM"
"4873","Maytenus_salicifolia","AM"
"4874","Maytenus_robusta","AM"
"4875","Maytenus_rigida","AM"
"4876","Maytenus_grenadensis","AM"
"4877","Maytenus_oblongata","AM"
"4878","Maytenus_myrsinoides","AM"
"4879","Maytenus_segoviarum","AM"
"4880","Maytenus_austroyunnanensis","AM"
"4881","Fraunhofera_multiflora","AM"
"4882","Plenckia_populnea","AM"
"4883","Salaciopsis_sparsiflora","AM"
"4884","Salaciopsis_glomerata","AM"
"4885","Salaciopsis_longistyla","AM"
"4886","Robsonodendron_eucleiforme","AM"
"4887","Robsonodendron_maritimum","AM"
"4888","Pseudosalacia_streyi","AM"
"4889","Empleuridium_juniperinum","AM"
"4890","Pterocelastrus_tricuspidatus","AM"
"4891","Pterocelastrus_rostratus","AM"
"4892","Pterocelastrus_echinatus","AM"
"4893","Cassine_glauca","AM"
"4894","Cassine_schinoides","AM"
"4895","Cassine_peragua","AM"
"4896","Catha_edulis","AM"
"4897","Allocassine_laurifolia","AM"
"4898","Maurocenia_frangula","AM"
"4899","Gymnosporia_sp._TCD-2016b","AM"
"4900","Gymnosporia_divaricata","AM"
"4901","Gymnosporia_nemorosa","AM"
"4902","Gymnosporia_devenishii","AM"
"4903","Gymnosporia_rubra","AM"
"4904","Gymnosporia_glaucophylla","AM"
"4905","Gymnosporia_heterophylla","AM"
"4906","Gymnosporia_putterlickioides","AM"
"4907","Gymnosporia_markwardii","AM"
"4908","Gymnosporia_capitata","AM"
"4909","Gymnosporia_sp._C__NQ5_","AM"
"4910","Gymnosporia_bachmannii","AM"
"4911","Gymnosporia_grandifolia","AM"
"4912","Gymnosporia_maranguensis","AM"
"4913","Gymnosporia_arenicola","AM"
"4914","Gymnosporia_mossambicensis","AM"
"4915","Gymnosporia_harveyana","AM"
"4916","Gymnosporia_cassinoides","AM"
"4917","Gymnosporia_oxycarpa","AM"
"4918","Gymnosporia_pubescens","AM"
"4919","Gymnosporia_polyacantha","AM"
"4920","Gymnosporia_royleana","AM"
"4921","Gymnosporia_arbutifolia","AM"
"4922","Gymnosporia_engleriana","AM"
"4923","Gymnosporia_diversifolia","AM"
"4924","Gymnosporia_littoralis","AM"
"4925","Gymnosporia_inermis","AM"
"4926","Gymnosporia_wallichiana","AM"
"4927","Gymnosporia_crenata","AM"
"4928","Gymnosporia_palauica","AM"
"4929","Gymnosporia_linearis_subsp._madagascariensis","AM"
"4930","Gymnosporia_pyria","AM"
"4931","Gymnosporia_montana","AM"
"4932","Gymnosporia_senegalensis","AM"
"4933","Gymnosporia_buxifolia","AM"
"4934","Gymnosporia_polyacantha_subsp._vaccinifolia","AM"
"4935","Gymnosporia_tenuispina","AM"
"4936","Putterlickia_retrospinosa","AM"
"4937","Putterlickia_verrucosa","AM"
"4938","Putterlickia_saxatilis","AM"
"4939","Putterlickia_pyracantha","AM"
"4940","Platypterocarpus_tanganyikensis","AM"
"4941","Pristimera_andongensis","AM"
"4942","Pristimera_aff._malifolia_Archer_et_al._3793","AM"
"4943","Pristimera_malifolia","AM"
"4944","Pristimera_goetzei","AM"
"4945","Pristimera_celastroides","AM"
"4946","Pristimera_nervosa","AM"
"4947","Pristimera_verrucosa","AM"
"4948","Pristimera_tenuiflora","AM"
"4949","Pristimera_andina","AM"
"4950","Pristimera_delagoensis","AM"
"4951","Pristimera_longipetiolata","AM"
"4952","Pristimera_indica","AM"
"4953","Trochantha_preussii","AM"
"4954","Simicratea_welwitschii","AM"
"4955","Simicratea_sp._Luke_&_Luke_4747","AM"
"4956","Helictonema_velutinum","AM"
"4957","Reissantia_angustipetala","AM"
"4958","Reissantia_parviflora","AM"
"4959","Reissantia_buchananii","AM"
"4960","Loeseneriella_africana","AM"
"4961","Loeseneriella_urceolus","AM"
"4962","Loeseneriella_sp._Chase_2095","AM"
"4963","Loeseneriella_barbata","AM"
"4964","Loeseneriella_rowlandii","AM"
"4965","Loeseneriella_crenata","AM"
"4966","Loeseneriella_pauciflora","AM"
"4967","Loeseneriella_concinna","AM"
"4968","Tristemonanthus_nigrisilvae","AM"
"4969","Campylostemon_angolense","AM"
"4970","Campylostemon_bequaertii","AM"
"4971","Hippocratea_volubilis","AM"
"4972","Hippocratea_crenata","AM"
"4973","Apodostigma_pallens","AM"
"4974","Elachyptera_minimiflora","AM"
"4975","Elachyptera_floribunda","AM"
"4976","Elachyptera_holtzii","AM"
"4977","Anthodon_decussatum","AM"
"4978","Anthodon_panamense","AM"
"4979","Prionostemma_asperum","AM"
"4980","Prionostemma_fimbriata","AM"
"4981","Hylenaea_praecelsa","AM"
"4982","Hylenaea_comosa","AM"
"4983","Semialarium_mexicanum","AM"
"4984","Semialarium_paniculatum","AM"
"4985","Cuervea_kappleriana","AM"
"4986","Cuervea_isangiensis","AM"
"4987","Plagiopteron_suaveolens","AM"
"4988","Sarawakodendron_filamentosum","AM"
"4989","Cheiloclinium_cognatum","AM"
"4990","Cheiloclinium_belizense","AM"
"4991","Peritassa_campestris","AM"
"4992","Peritassa_laevigata","AM"
"4993","Peritassa_hatschbachii","AM"
"4994","Tontelea_cylindrocarpa","AM"
"4995","Tontelea_ovalifolia","AM"
"4996","Tontelea_micrantha","AM"
"4997","Thyrsosalacia_nematobrachion","AM"
"4998","Salacighia_letestuana","AM"
"4999","Kokoona_sp._Chase_2092","AM"
"5000","Kokoona_reflexa","AM"
"5001","Kokoona_sp._KZ_004","AM"
"5002","Lophopetalum_arnhemicum","AM"
"5003","Lophopetalum_duperreanum","AM"
"5004","Polycardia_lateralis","AM"
"5005","Polycardia_phyllanthoides","AM"
"5006","Polycardia_libera","AM"
"5007","Brexia_madagascariensis","AM"
"5008","Brexia_humbertii","AM"
"5009","Brexia_australis","AM"
"5010","Brexia_montana","AM"
"5011","Salvadoropsis_sp._RHA-2013","AM"
"5012","Pleurostylia_opposita","AM"
"5013","Pleurostylia_putamen","AM"
"5014","Pleurostylia_leucocarpa","AM"
"5015","Pleurostylia_africana","AM"
"5016","Pleurostylia_capensis","AM"
"5017","Hartogiopsis_trilobocarpa","AM"
"5018","Hartogiopsis_sp._RHA-2013","AM"
"5019","Elaeodendron_sp._RHA-2013a","AM"
"5020","Elaeodendron_pininsulare","AM"
"5021","Elaeodendron_cunninghamii","AM"
"5022","Elaeodendron_curtipendulum","AM"
"5023","Elaeodendron_melanocarpum","AM"
"5024","Elaeodendron_australe","AM"
"5025","Elaeodendron_australe_var._integrifolium","AM"
"5026","Elaeodendron_transvaalense","AM"
"5027","Elaeodendron_croceum","AM"
"5028","Elaeodendron_matabelicum","AM"
"5029","Elaeodendron_xylocarpum","AM"
"5030","Elaeodendron_orientale","AM"
"5031","Elaeodendron_sp._RHA-2013b","AM"
"5032","Elaeodendron_vitiense","AM"
"5033","Evonymopsis_humbertii","AM"
"5034","Brexiella_acutifolia","AM"
"5035","Brexiella_sp._RHA-2013c","AM"
"5036","Brexiella_ilicifolia","AM"
"5037","Brexiella_aff._ilicifolia_Archer_et_al._2926","AM"
"5038","Brexiella_sp._Archer_et_al._3019","AM"
"5039","Brexiella_cymosa","AM"
"5040","Brexiella_sp._RHA-2013d","AM"
"5041","Brexiella_sp._Archer_et_al._2993","AM"
"5042","Brexiella_sp._RHA-2013b","AM"
"5043","Brexiella_sp._RHA-2013a","AM"
"5044","Brexiella_sp._RHA-2013e","AM"
"5045","Brexiella_longipes","AM"
"5046","Brexiella_sp._RHA-2013f","AM"
"5047","Monimopetalum_chinense","AM"
"5048","Lepuropetalon_spathulatum","AM"
"5049","Parnassia_lutea","AM"
"5050","Parnassia_kotzebuei","AM"
"5051","Parnassia_palustris_subsp._neogaea","AM"
"5052","Parnassia_palustris","AM"
"5053","Parnassia_asarifolia","AM"
"5054","Parnassia_grandifolia","AM"
"5055","Parnassia_glauca","AM"
"5056","Parnassia_nubicola","AM"
"5057","Parnassia_viridiflora","AM"
"5058","Parnassia_laxmannii","AM"
"5059","Parnassia_foliosa","AM"
"5060","Parnassia_longipetala","AM"
"5061","Parnassia_kangdingensis","AM"
"5062","Parnassia_submysorensis","AM"
"5063","Parnassia_mysorensis_var._aucta","AM"
"5064","Parnassia_mysorensis","AM"
"5065","Parnassia_wightiana","AM"
"5066","Parnassia_dilatata","AM"
"5067","Parnassia_delavayi","AM"
"5068","Parnassia_brevistyla","AM"
"5069","Parnassia_leptophylla","AM"
"5070","Parnassia_yunnanensis_var._longistipitata","AM"
"5071","Parnassia_yunnanensis","AM"
"5072","Parnassia_deqenensis","AM"
"5073","Parnassia_trinervis","AM"
"5074","Parnassia_esquirolii","AM"
"5075","Parnassia_tenella","AM"
"5076","Parnassia_farreri","AM"
"5077","Parnassia_chinensis","AM"
"5078","Parnassia_noemiae","AM"
"5079","Parnassia_venusta","AM"
"5080","Parnassia_epunctulata","AM"
"5081","Parnassia_perciliata","AM"
"5082","Parnassia_guilinensis","AM"
"5083","Parnassia_faberi","AM"
"5084","Mortonia_hidalgensis","AM"
"5085","Mortonia_diffusa","AM"
"5086","Mortonia_greggii","AM"
"5087","Mortonia_scabrella","AM"
"5088","Cucumis_sp._B_PMS-2010","AM"
"5089","Cucumis_sp._C_PMS-2010","AM"
"5090","Cucumis_sp._A_PMS-2010","AM"
"5091","Cucumis_maderaspatanus","AM"
"5092","Cucumis_variabilis","AM"
"5093","Cucumis_althaeoides","AM"
"5094","Cucumis_rumphianus_subsp._tomentosus","AM"
"5095","Cucumis_rumphianus_subsp._rumphianus","AM"
"5096","Cucumis_argenteus","AM"
"5097","Cucumis_leiospermus","AM"
"5098","Cucumis_sp._D_PMS-2010","AM"
"5099","Cucumis_ritchiei","AM"
"5100","Cucumis_gracilis","AM"
"5101","Cucumis_setosus","AM"
"5102","Cucumis_silentvalleyi","AM"
"5103","Cucumis_indicus","AM"
"5104","Cucumis_debilis","AM"
"5105","Cucumis_sativus_var._sativus","AM"
"5106","Cucumis_sativus","AM"
"5107","Cucumis_sativus_var._hardwickii","AM"
"5108","Cucumis_hystrix","AM"
"5109","Cucumis_sp._HS414","AM"
"5110","Cucumis_umbellatus","AM"
"5111","Cucumis_costatus","AM"
"5112","Cucumis_queenslandicus","AM"
"5113","Cucumis_melo_var._conomon","AM"
"5114","Cucumis_melo_subsp._melo","AM"
"5115","Cucumis_melo_var._cantalupo","AM"
"5116","Cucumis_melo_var._inodorus","AM"
"5117","Cucumis_melo","AM"
"5118","Cucumis_trigonus","AM"
"5119","Cucumis_pubescens","AM"
"5120","Cucumis_melo_var._flexuosus","AM"
"5121","Cucumis_melo_subsp._agrestis","AM"
"5122","Cucumis_picrocarpus","AM"
"5123","Cucumis_dinteri","AM"
"5124","Cucumis_sagittatus","AM"
"5125","Cucumis_anguria_var._anguria","AM"
"5126","Cucumis_anguria","AM"
"5127","Cucumis_sp._AG-2008","AM"
"5128","Cucumis_insignis","AM"
"5129","Cucumis_anguria_var._longaculeatus","AM"
"5130","Cucumis_prophetarum","AM"
"5131","Cucumis_prophetarum_subsp._prophetarum","AM"
"5132","Cucumis_pustulatus","AM"
"5133","Cucumis_dipsaceus","AM"
"5134","Cucumis_sp._07nia999","AM"
"5135","Cucumis_sp._61ku231","AM"
"5136","Cucumis_messorius","AM"
"5137","Cucumis_zeyherii","AM"
"5138","Cucumis_quintanilhae","AM"
"5139","Cucumis_africanus","AM"
"5140","Cucumis_myriocarpus","AM"
"5141","Cucumis_heptadactylis","AM"
"5142","Cucumis_kalahariensis","AM"
"5143","Cucumis_thulinianus","AM"
"5144","Cucumis_carolinus","AM"
"5145","Cucumis_meeusei","AM"
"5146","Cucumis_rigidus","AM"
"5147","Cucumis_baladensis","AM"
"5148","Cucumis_pubituberculatus","AM"
"5149","Cucumis_canoxyi","AM"
"5150","Cucumis_ficifolius","AM"
"5151","Cucumis_aculeatus","AM"
"5152","Cucumis_globosus","AM"
"5153","Cucumis_hastatus","AM"
"5154","Cucumis_rostratus","AM"
"5155","Cucumis_metulifer","AM"
"5156","Cucumis_sacleuxii","AM"
"5157","Cucumis_cinereus","AM"
"5158","Cucumis_kelleri","AM"
"5159","Cucumis_bryoniifolius","AM"
"5160","Cucumis_asper","AM"
"5161","Cucumis_oreosyce","AM"
"5162","Cucumis_humifructus","AM"
"5163","Cucumis_hirsutus","AM"
"5164","Muellerargia_timorensis","AM"
"5165","Muellerargia_jeffreyana","AM"
"5166","Zehneria_erythrobacca","AM"
"5167","Zehneria_viridifolia","AM"
"5168","Zehneria_grayana","AM"
"5169","Zehneria_baueriana","AM"
"5170","Zehneria_nesophila","AM"
"5171","Zehneria_hallii","AM"
"5172","Zehneria_capillacea","AM"
"5173","Zehneria_thwaitesii","AM"
"5174","Zehneria_keayana","AM"
"5175","Zehneria_mucronata","AM"
"5176","Zehneria_pisifera","AM"
"5177","Zehneria_scabra","AM"
"5178","Zehneria_parvifolia","AM"
"5179","Zehneria_macrosepala","AM"
"5180","Zehneria_anomala","AM"
"5181","Ruthalicia_longipes","AM"
"5182","Ruthalicia_eglandulosa","AM"
"5183","Melothria_trilobata","AM"
"5184","Melothria_campestris","AM"
"5185","Melothria_candolleana","AM"
"5186","Melothria_sphaerocarpa","AM"
"5187","Melothria_scabra","AM"
"5188","Melothria_pendula","AM"
"5189","Melothria_dulcis","AM"
"5190","Indomelothria_blumei","AM"
"5191","Coccinia_sp._07nia743","AM"
